nazwa_ogloszenia,link,cena,opis,lokalizacja,pokoje,stan wykonczenia,miejsce parkingowe,powierzchnia,balkon,taras,piętro,rok budowy
Okolice ul.Brzeska/lux/nowe2015/inwestycja/balkon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-brzeska-26m2-mzn2042692522,585 000 zł,"Na sprzedaż mieszkanie 1 pokojowe z oddzielną kuchnią, o łącznej powierzchni 26m2, zlokalizowane we Wrocławiu.
Pokój dzienny (5 x 3,5m) - 17 m2
Kuchnia - 5,10 m2
Łazienka - 3,85 m2
Balkon - 6,10 m2
Komórka lokatorska (bezpośrednio obok mieszkania) - 9m2
Nieruchomość usytuowana jest na 3-cim piętrze w nowym budownictwie, dostępna winda.
Kawalerka po generalnym remoncie, urządzona w wysokim standardzie, umeblowana. Duży balkon, na nim meble ogrodowe (wiszący kokon, stół, krzesła), z widokiem na zielone patio.
Do mieszkania (bezpośrednio obok) przynależy, umeblowana komórka lokatorska o powierzchni 9m2.
W budynku dostępne rowerownie/wózkownie.
Osiedle strzeżone, monitorowane, ochrona na portierni dostępna 24/7.
Wysoki standard wykończenia,
W pełni wyposażone mieszkanie,
Wewnętrzne patio,
Dobrze skomunikowane - przystanek tramwajowy i autobusowy 2 minuty spacerem
Świetne połączenie z centrum Wrocławia - 20 minut spacerem do Rynku, 10-15 minut spacerem do Dworca głównego
W pobliżu liczne sklepy - Żabki, Biedronka, Aldi, piekarnie/cukiernie, sklepy osiedlowe,
W pobliżu Park na Niskich Łąkach,
Podana cena 585 000 PLN brutto jest ceną za mieszkanie z
komórką lokatorską.
Miejsce postojowe w garażu podziemnym dodatkowo płatne (obowiązkowo) 30 000tys złotych.
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 615 000zł - CENA DO NEGOCJACJI
nr oferty : 10266/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
Je parle français, s’il vous plaît appelez si vous avez des questions.
| Phone+48... pokaż
Karolina Szyszka
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Wrocław-Krzyki,",1.0,,,26 m²,Tak,,3/5,2015.0
Okolice ul. Gwiaździstej Balkon/Piwnica/LUX,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-gwiazdzista-47m2-mzn2042012078,649 900 zł,"Do sprzedania nieruchomość o powierzchni 47 m2, w okolicy ul. Kamiennej. Mieszkanie 3 pokojowe z balkonem i przynależną komórką lokatorską/ piwnicą. Nieruchomość ma podwyższony standard, posiada: meble na wymiar w sypialni, przedpokoju, kuchni i łazience; klimatyzacje; nową instalacje elektryczna, kanalizacyjna i wodna.
W okolicy:
- w pobliżu Arkady Wrocławskie, Pasaż Zielińskiego, Sky Tower, Centrum Południe, Midpoint 71
- 1,5 km do rynku
- 1 km do Dworca Głównego Wrocław
Interesuje Cię zakup tego mieszkania?
Cena: 649 900zł
nr oferty : 10479/10630/OMS
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Południe,",3.0,,,47 m²,Tak,,5/11,1970.0
Okolice ul. Jaźwińskiej Balkon/Umeblowane/Jasne,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-jazwinska-60m2-mzn2043073728,730 000 zł,"Na sprzedaż jasne i przytulne mieszkanie 3-pokojowe powierzchni 60,15M2
Nieruchomość znajduje się 3 piętrze 4-piętrowego bloku z windą wybudowanego w 2010 roku.
Pokoje są optymalnie nasłonecznione dzięki oknom na dwie strony.
Mieszkanie jest w pełni umeblowane i gotowe do zamieszkania.
Nieruchomość idealna dla rodziny szukającej komfortu i odpoczynku od miejskiego zgiełku.
W składzie mieszkania:
* Salon z balkonem
* 2 pokoje które można przeznaczyć na sypialnie, pokój dla dziecka, lub gabinet do pracy.
* Łazienka z WC.
* Przedpokój.
* Kuchnia wyposażona w sprzęt AGD.
Bardzo dobra lokalizacja:
* W pobliżu las na spacery, bieganie, wycieczki rowerowe
* Plac zabaw
* Przedszkole (240m)
* Sklepy i apteka w bezpośrednim sąsiedztwie
* Galeria handlowa N park w pobliżu (5 min autem-1,6km)
* Blisko do lotniska (ok 6,5 km)
* Wyjazd na AOW (ok.6,5 km)
* Przystanek autobusowy zaraz obok bloku
Cena: 736 837 zł
nr oferty : 11030/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
Phone+48... pokaż
Andrzej Roczniak
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Stabłowice,",3.0,,,"60,15 m²",Tak,,3/4,2010.0
Okolice ulicy Nowowiejskiej Balkon/Inwestycja,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-38m2-mzn2042061941,529 000 zł,"Na sprzedaż przestronna kawalerka po remoncie, o powierzchni 38,02 m2.
Idealna pod wynajem, lub dla osoby szukającej mieszkania w centrum miasta z bardzo dobrym dojazdem w każdą część Wrocławia.
Kawalerka nie wymaga inwestycji, gotowa do zamieszkania.
Składa się z:
- Przestronnego salonu z aneksem kuchennym
- Łazienki z prysznicem i WC
- Przedpokój z pojemnymi dwiema szafami
- Balkon
Teren osiedla zamknięty. Parking zamykany szlabanem, tylko dla mieszkańców.
---
Cena: 529 000 zł
nr oferty : 8669/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
Phone+48... pokaż
Andrzej Roczniak
Specjalista Ds. Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław | Pon. - pt.: 9:00-18.00, sob.:9.00-14:00
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)",Ołbin,1.0,,,"38,02 m²",Tak,,3/10,1980.0
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-97m2-mzn2041415252,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5.0,,,"97,54 m²",Tak,,,2025.0
Okolice ul. Strachocińskiej Nowe2022/LUX/Piwnica,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-jerzego-badury-32m2-mzn2042917158,439 997 zł,"Na sprzedaż!
Kawalerka o powierzchni 32,6 m2, znajdującą się na 2 piętrze w bloku dwupiętrowym (boczna Strachocińskiej).
Okolica jest bardzo spokojna i cicha, rozległe tereny rekreacyjne rozciągają się wzdłuż wału. Stanowią one doskonałe miejsce do aktywnego wypoczynku. W pobliżu znajduje się przystanek autobusu 115 oraz nieco dalej pętla tramwajowa (nr tramwajów 9, 17, 33), duża ilość sklepów, apteka, przychodnia, bankomat, pizzeria, sklep ogrodniczy. Dojazd do Placu Grunwaldzkiego zajmuje około 15 minut.
W mieszkaniu znajdują się wszystkie niezbędne sprzęty AGD takie jak: pralka, lodówka, kuchenka elektryczna z piekarnikiem. W łazience jest wanna z prysznicem. Ogrzewanie jest miejskie, w mieszkaniu jest internet. Wkoło dużo zieleni, patrzą przez okno również.
Cena: 439 997zł
nr oferty : 10695/10630/OMS
Interesuje Cię zakup tego mieszkania?
A może szukasz czegoś innego? Chętnie pomogę!
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
| E-mail: marian.wojtasik@
Marian Wojtasik
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Strachocin,",1.0,,,"32,60 m²",,,2/2,2022.0
Okolice ul. Namysłowej/ Inwestycja/Piwnica,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-namyslowa-53m2-mzn2042687342,915 000 zł,"Na sprzedaż mieszkanie o powierzchni 53.11m2.
Wysokość sufitu - 3m
Wysoka jakość wykończenia. Gotowe do zamieszkania.
Miejsce parkingowe - 55 000 PLN (Osobno od ceny za mieszkanie)
Jest możliwość dokupienia miejsca parkingowego od sąsiadów w razie potrzeb.
Balkon nie jest liczony do metrażu mieszkania.
Dla informacji - jeśli nie uwzględnić kosztu wykończenia - cena to 16100 PLN/m2
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 915,000zł
+48... pokaż
Patrycja Grudzińska
Specjalista ds. Sprzedaży Nieruchomości
Adres e-mail: patrycja.grudzinska@
Numer oferty: /10630/OMS
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)",Namysłowa,3.0,,,"53,11 m²",,,4/4,2022.0
Ok ul.A. Frydyckiego 2017r/Rozkład/Garaż/Taras/LUX,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-andrzeja-frydeckiego-66m2-mzn2041783907,1 100 000 zł,"Na sprzedaż mieszkanie o powierzchni 66m2 wraz z miejscem postojowym oraz 77m2 tarasem.
Układ pomieszczeń:
Salon 27m2
Kuchnia 10m2
Łazienka 5m2
Sypialnia główna 12 m2
Pokój dziecka 10m2
Przedpokój 6m2
Najważniejsze informację:
- Wysoki standard wykończenia
- Ogrzewanie miejskie
- Cicha i spokojna okolica
- Wodociąg miejski
- Czynsz 500 zł
- Nowy budynek z 2017 roku
Cena: 1 100 000zł
nr oferty : 7620/10630/OMS
+48... pokaż
Patrycja Grudzińska
Specjalista ds. Sprzedaży Nieruchomości
Adres e-mail: patrycja.grudzinska@
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Żerniki,",3.0,,,66 m²,,,1/4,2017.0
Okolice ul.Piotra Ignuta Rozkład/Inwestycja/Balkon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-piotra-ignuta-60m2-mzn2042634793,699 000 zł,"Na sprzedaż mieszkanie 3 pokojowe o powierzchni 60.5 m2 na Kozanowie.
Na wyposażeniu mieszkania: kuchenka gazowa, piekarnik, kuchenka mikrofalowa, zmywarka oraz pralka. Osobna łazienka i toaleta. Ekspozycja okien wschód- zachód.
Lokalizacja jest spokojna i pełna zieleni, niedaleko od bloku znajduje się Park Zachodni oraz przystań wodna Marina Kozanów umożliwiające aktywny wypoczynek na świeżym powietrzu.
W bliskiej okolicy znajdują się:
- sklepy
- siłownia
- żłobek, przedszkole i szkoła
- apteka, przychodnia
Nieopodal mieszkania znajdują się przystanki autobusowe i tramwajowe, natomiast osoby posiadające własny samochód mogą liczyć na dużą ilość ogólnodostępnej przestrzeni parkingowej przed blokiem.
Z uwagi na pełny rozkład pomieszczeń ten lokal może być wykorzystany jako mieszkanie pod wynajem dla studentów.
Mieszkanie jest dostępne od zaraz.
Interesuje Cię zakup tego mieszkania?
Cena: 699 000zł
nr oferty : 10012/10630/OMS
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Kozanów,",3.0,,,"60,50 m²",Tak,,8/8,1981.0
Okolice ul. A. Kopycińskiego Nowe2022/Lux/Balkon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-adama-kopycinskiego-68m2-mzn2042066186,959 000 zł,"Zapraszamy do zakupu wyjątkowego i praktycznego mieszkania na wrocławskim Jagodnie.
Mieszkanie
- Salon z aneksem kuchennym i balkonem ok.30m2
- Sypialnia 1 ok.10m2
- Sypialnia 2 ok.10m2
- Łazienka ok.4m2
- Pomieszczenie gospodarcze ok.2m2
- Garderoba ok.1,5m2
- Przedpokój ok.10m2
* Mieszkanie zostało oddane do użytku w maju 2022 roku
* Ściany mieszkania pokryte są antracytowymi farbami, personalizowanymi tapetami, oraz betonem dekoracyjnym
* Podwieszane sufity i lamele sufitowe
* Ogrzewanie podłogowe
* Wykonane na wymiar meble
* Nieruchomość w pełni wyposażona z wysokiej klasy AGD
* Mieszkanie narożne, ekspozycja okien to południe i wschód
* Nieruchomość posiada instalację alarmową
* Do mieszkania przynależy komórka lokatorska znajdująca się na tym samym piętrze płatna dodatkowo (20 000 zł - zakup obligatoryjny)
* Dwa miejsca parkingowe w podziemnej hali garażowej (25 000 zł za jedno miejsce - zakup obligatoryjny)
Lokalizacja
* Nowe osiedle na Jagodnie
* W okolicy wiele terenów zielonych oraz tras spacerowych
* W pobliżu restauracje oraz sklepy
* 500 metrów od przystanku autobusowego, okolica bardzo dobrze skomunikowana z centrum Wrocławia
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 959 000zł - CENA DO NEGOCJACJI
nr oferty : 8709/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Jagodno,",3.0,,,"68,57 m²",Tak,,3/4,2022.0
okolice ul.wyszyńskiego/inwestycja/piwnica,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-kard-stefana-wyszynskiego-39m2-mzn2042792125,480 000 zł,"Na sprzedaż mieszkanie - wysoki parter .
Mieszkanie znajduję się przy bocznej ulicy , co odwdzięczy się większą ciszą i spokojem mimo zamieszkiwania w centrum Wrocławia.
Blisko mamy również Parki takie jak: Park Stanisława Tołpy / Park Edyty Stein / Ogród Botaniczny Uniwersytetu Wrocławskiego.
Wychodząc z ""Bocznej i cichej ulicy"" mamy wszędzie wszystko co potrzebne , od Lekarzy i przychodni po Markety i biblioteki / kawiarnie.
Lokalizacja naprawdę godna uwagi:
-10 minut do Pasażu Grunwaldzkiego
-15 minut do Galerii Dominikańskiej Położonej tuż obok Rynku
Komunikacja miejska.? Autobusy /Tramwaje -Dojedziemy w każdą część Wrocławia bez najmniejszego problemu.
Mieszkanie jest bardzo zadbane i słoneczne, można zamieszkać bez zbędnych remontów / odświeżania.
W mieszkaniu można powiększyć Pokój kosztem obszernej kuchni.
Ogrzewanie Gazowe
Czynsz 188zł z funduszem remontowym.
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 480 000zł - CENA DO NEGOCJACJI
nr oferty : 9294/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
Je parle français, s’il vous plaît appelez si vous avez des questions.
| Phone+48... pokaż
Karolina Szyszka
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Wrocław-Śródmieście,",2.0,,,39 m²,,,,1930.0
Okolice ul.Gorlickiej/Nowe2018/Garaż/,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-gorlicka-63m2-mzn2042754328,716 000 zł,"Zapraszam do zapoznania się z ofertą wyjątkowego mieszania w okolicy ulicy Gorlickiej. Trzypokojowe mieszkanie o powierzchni 63 m kw.
W skład mieszkania wchodzi:
- salon ok. 17 m2;
- pokój ok. 14 m2;
- pokój ok. 8 m2;
- osobna kuchnia z oknem ok. 6 m2 (jest możliwość wyburzenia ścianek i połączenia kuchni z salonem);
- łazienka ok. 5 m2;
- garderoba ok. 2 m2;
- loggia 2 m2;
- przedpokój ok. 10 m2.
Dostępne jest również podwójne miejsce postojowe w garażu podziemny dodatkowo płatne - 45 000 zł.
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 705 000zł
nr oferty : 10443/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Wrocław-Psie Pole,",3.0,,,63 m²,Tak,,2/3,2018.0
Ok. J. Pawła II 2017rok/Garaż/Balkon/LUX,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-jana-pawla-ii-65m2-mzn2041365499,1 175 000 zł,"Na sprzedaż przestronny apartament o powierzchni 65 m2,.
Układ pomieszczeń:
- salon połączony z aneksem kuchennym,
- 2 sypialnie,
- 2 łazienki z toaletami (jedna z nich przynależy do głównej sypialni),
- balkon (12,5 m2) z wejściem z salonu oraz jednej z sypialni.
Najważniejsze informacje:
- media miejskie
- czynsz: 650 zł
- stan mieszkania - do zamieszkania
Zapraszam na prezentację mieszkania!
Cena: 1 175 000zł
nr oferty : 5032/10630/OMS
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
We also speak English. Do not hesitate to ask for more information.
| Phone+48... pokaż
Patrycja Grudzińska
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Wrocław-Stare Miasto,",3.0,,,65 m²,Tak,,1/6,2017.0
Okolice ul.Cynamonowej nowe2022/2poziom/parking,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-cynamonowa-56m2-mzn2042664913,464 000 zł,"Na sprzedaż 3 pokojowe mieszkanie o powierzchni 56,5m2.
Nieruchomość składa się z:
* Poziom 1
- salonu z aneksem kuchennym
- łazienki
- przedpokoju
* Poziom 2
- sypialni 1
- sypialni 2
- przedpokoju
Do mieszkania przynależy balkon.
Miejsce postojowe w garażu podziemnym: 20 000zł (zakup obligatoryjny).
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 464 000zł + 20 000zł miejsce postojowe.
nr oferty : 9989/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Lipa Piotrowska,",3.0,,,"56,50 m²",Tak,,2/4,2022.0
Okolice Pl.Nowy Targ Inwestycja/Piwnica/COmiejskie,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-nowy-targ-42m2-mzn2041823789,539 000 zł,"Na sprzedaż 3 pokojowe mieszkanie o powierzchni 42,82m2.
Nieruchomość składa się z:
- salonu z balkonem francuskim
- pokoju 1
- pokoju 2
- kuchni
- łazienki
- przedpokoju.
Do mieszkania przynależy piwnica, oraz do użytku mieszkańców są udostępnione dwa pomieszczenia w piwnicy (rowerownie).
Mieszkanie znajduje się na ostatnim 4 piętrze 4 piętrowego budynku z 1963 roku.
Nieruchomość usytuowana w bardzo atrakcyjnej lokalizacji, jest idealną opcją zarówno do zamieszkania jak i inwestycji w wynajem.
Wszystkie media miejskie. W mieszkaniu w w salonie, jak i w pokojach (pod panelami) bardzo ładnie zachowany parkiet.
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 539 000zł - CENA DO NEGOCJACJI
nr oferty : 8177/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Rymarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Rynek,",3.0,,,"42,82 m²",,,4/4,1963.0
Okolice ul.Hallera Balkon/MieskieCO/LUX,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-gen-jozefa-hallera-55m2-mzn2041110487,780 000 zł,"Na sprzedaż 2 pokojowe mieszkanie o powierzchni 55m2.
Nieruchomość składa się z:
- salonu z aneksem kuchennym
- sypialni 1
- sypialni 2
- łazienki z WC
- przedpokoju.
Do mieszkania przynależy loggia.
Mieszkanie urządzone w wysokim standardzie.
Doskonale sprawdzi się dla rodziny, jak i inwestycyjnie - pod wynajem.
Mieszkanie usytuowane blisko centrum bardzo dobrze skomunikowane (tramwaj, autobus).
Bliskość Lotniska, strefy ekonomicznej (dostępność Fitness Galeria Handlowa).
Możliwość wykupienia miejsca postojowego (30000zł).
Mieszkanie jest obecnie wynajmowane, istnieje możliwość przejęcia lokatorów.
Interesuje Cię zakup tego mieszkania? Zadzwoń i umów się na prezentację.
Cena: 780 000zł - CENA DO NEGOCJACJI
nr oferty : 6371/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Kleczkowska 49a/45 | 50-227 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Grabiszyn,",2.0,,,55 m²,Tak,,3/7,2014.0
